id,channel,message,created_at,is_valid_trade,parameters,processed_at,failed_at,exception
865,GBPUSD FX SIGNALS(firepips signal,"#GOLD #SELL HIT #𝐓𝐏 3     💥💥💥

#BOOK 120P𝐈𝐏𝐒 #𝐏𝐑𝐎𝐅𝐈𝐓  🔥🔥🔥



ENJOY YOUR  PROFIT  📈 👍🙌🙌🙌",2024-10-24 18:25:13,0,,,,Expecting value: line 1 column 1 (char 0)
866,👑US30 KINGDOM👑,TP3 ✅140🔥 PIPS ✅✅ XAUUSD ✅sell👌✅,2024-10-24 18:26:11,0,,,2024-10-24 18:26:14,Expecting value: line 1 column 1 (char 0)
867,👑US30 KINGDOM👑,TP3 ✅140🔥 PIPS ✅✅ XAUUSD ✅sell👌✅,2024-10-24 18:26:13,0,,,,Expecting value: line 1 column 1 (char 0)
868,GBPUSD FX SIGNALS(firepips signal,"TP max 100pips, miss ah you guys if you don't follow.

King eat alone, did you have one with king?",2024-10-24 18:26:14,0,,,2024-10-24 18:26:17,Expecting value: line 1 column 1 (char 0)
869,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:26:17,0,,,,Expecting value: line 1 column 1 (char 0)
870,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:26:16,0,,,2024-10-24 18:26:20,Expecting value: line 1 column 1 (char 0)
871,GBPUSD FX SIGNALS(firepips signal,"TP max 100pips, miss ah you guys if you don't follow.

King eat alone, did you have one with king?",2024-10-24 18:26:20,0,,,2024-10-24 18:26:23,Expecting value: line 1 column 1 (char 0)
872,👑US30 KINGDOM👑,Take full profit or 70%,2024-10-24 18:27:04,0,,,2024-10-24 18:27:07,Expecting value: line 1 column 1 (char 0)
873,👑US30 KINGDOM👑,Take full profit or 70%,2024-10-24 18:27:13,0,,,,Expecting value: line 1 column 1 (char 0)
874,Forex US,"+130pips Enjoy this beautiful Setup
Clean H&Sh and Easy Trade
Vip Members know the reason
@robrosforexadmin",2024-10-24 18:28:30,0,,,,Expecting value: line 1 column 1 (char 0)
875,Forex US,"+130pips Enjoy this beautiful Setup
Clean H&Sh and Easy Trade
Vip Members know the reason
@robrosforexadmin",2024-10-24 18:29:13,1,"{""symbol"": ""GOLD"", ""signal"": ""BUY"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 18:29:16,
876,Forex Signal Factory (free),"non stop profit guys! our sell trade instant hit our 1st tp again & running 40pips+, Enjoy your profit!🥳🎊

close half profit & set breakeven now

TradeSmartWithking",2024-10-24 18:31:03,1,"{""symbol"": null, ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 18:31:07,
877,Forex Signal Factory (free),"non stop profit guys! our sell trade instant hit our 1st tp again & running 40pips+, Enjoy your profit!🥳🎊

close half profit & set breakeven now

TradeSmartWithking",2024-10-24 18:31:04,0,,,2024-10-24 18:31:08,Expecting value: line 1 column 1 (char 0)
878,Forex Signal Factory (free),,2024-10-24 18:31:07,0,,,,Expecting value: line 1 column 1 (char 0)
879,Forex Signal Factory (free),,2024-10-24 18:31:08,0,,,2024-10-24 18:31:12,Expecting value: line 1 column 1 (char 0)
880,Smart Money Trader,,2024-10-24 18:33:46,0,,,,Expecting value: line 1 column 1 (char 0)
881,Smart Money Trader,,2024-10-24 18:34:04,0,,,,Expecting value: line 1 column 1 (char 0)
882,Meta Trader 4 Signals (Free),"GOLD BUY NOW

@ 2723.50 - 2718.50

SL : 2714.50

TP1 : 2725.50 
TP2 : 2727.50",2024-10-24 18:42:54,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [2718.5, 2723.5], ""stopLoss"": 2714.5, ""takeProfit"": [2725.5, 2727.5]}",,2024-10-24 18:43:00,
883,Meta Trader 4 Signals (Free),,2024-10-24 18:43:00,0,,,,Expecting value: line 1 column 1 (char 0)
884,Meta Trader 4 Signals (Free),"GOLD BUY NOW

@ 2723.50 - 2718.50

SL : 2714.50

TP1 : 2725.50 
TP2 : 2727.50",2024-10-24 18:43:13,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [2718.5, 2723.5], ""stopLoss"": 2714.5, ""takeProfit"": [2725.5, 2727.5]}",,2024-10-24 18:43:16,
885,Meta Trader 4 Signals (Free),,2024-10-24 18:43:16,0,,,2024-10-24 18:43:21,Expecting value: line 1 column 1 (char 0)
886,Meta Trader 4 Signals (Free),So fast ❤️,2024-10-24 18:44:13,0,,,2024-10-24 18:44:16,Expecting value: line 1 column 1 (char 0)
887,GBPUSD FX SIGNALS(firepips signal,"XAUUSD  BUY @2727
SL 2720
TP 2735",2024-10-24 18:44:16,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [2727], ""stopLoss"": 2720, ""takeProfit"": 2735}",,2024-10-24 18:44:19,
888,GBPUSD FX SIGNALS(firepips signal,"XAUUSD  BUY @2727
SL 2720
TP 2735",2024-10-24 18:45:04,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": 2720, ""takeProfit"": 2735}",,2024-10-24 18:45:07,
889,Meta Trader 4 Signals (Free),So fast ❤️,2024-10-24 18:45:07,0,,,2024-10-24 18:45:10,Expecting value: line 1 column 1 (char 0)
890,Meta Trader 4 Signals (Free),,2024-10-24 18:46:04,0,,,2024-10-24 18:46:09,Expecting value: line 1 column 1 (char 0)
891,Meta Trader 4 Signals (Free),"Fasten your seatbelts! Our Gold hit TP 1 instantly + running 30 pips 🤕

Can collect all & for those wanna hold please set BE",2024-10-24 18:46:09,1,"{""symbol"": ""XAUUSD"", ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": 1}",,,
892,Meta Trader 4 Signals (Free),,2024-10-24 18:46:13,0,,,2024-10-24 18:46:17,Expecting value: line 1 column 1 (char 0)
893,Meta Trader 4 Signals (Free),"Fasten your seatbelts! Our Gold hit TP 1 instantly + running 30 pips 🤕

Can collect all & for those wanna hold please set BE",2024-10-24 18:46:17,1,"{""symbol"": ""XAUUSD"", ""signal"": """", ""price"": null, ""stopLoss"": null, ""takeProfit"": 1}",,,
894,KR CAPITALS,XAUUSD 15M,2024-10-24 18:47:04,0,,,2024-10-24 18:47:07,Expecting value: line 1 column 1 (char 0)
895,KR CAPITALS,XAUUSD 15M,2024-10-24 18:47:13,0,,,,Expecting value: line 1 column 1 (char 0)
896,Meta Trader 4 Signals (Free),,2024-10-24 18:50:04,0,,,2024-10-24 18:50:08,Expecting value: line 1 column 1 (char 0)
897,Meta Trader 4 Signals (Free),"BOOM! 💥

Gold goes directly to TP 2 with 58 Pips! 

You can now lock in full or partial profits. If you hold, make sure to set a stop loss protection⚠️",2024-10-24 18:50:08,0,,,2024-10-24 18:50:11,Expecting value: line 1 column 1 (char 0)
898,Forex Signal Factory (free),,2024-10-24 18:50:11,0,,,,Expecting value: line 1 column 1 (char 0)
899,Forex Signal Factory (free),,2024-10-24 18:50:13,0,,,,Expecting value: line 1 column 1 (char 0)
900,Meta Trader 4 Signals (Free),"BOOM! 💥

Gold goes directly to TP 2 with 58 Pips! 

You can now lock in full or partial profits. If you hold, make sure to set a stop loss protection⚠️",2024-10-24 18:50:16,1,"{""symbol"": ""XAUUSD"", ""signal"": ""TP"", ""price"": null, ""stopLoss"": null, ""takeProfit"": 2}",,2024-10-24 18:50:20,
901,Meta Trader 4 Signals (Free),,2024-10-24 18:50:20,0,,,,Expecting value: line 1 column 1 (char 0)
902,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:13,0,,,2024-10-24 18:58:19,Expecting value: line 1 column 1 (char 0)
903,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:19,0,,,2024-10-24 18:58:22,Expecting value: line 1 column 1 (char 0)
904,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:22,0,,,,Expecting value: line 1 column 1 (char 0)
905,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:25,0,,,2024-10-24 18:58:28,Expecting value: line 1 column 1 (char 0)
906,GBPUSD FX SIGNALS(firepips signal,"🔥🤑😂😂😂😂🤑🤑🤑😘😘🔥🔥🔥🔥🔥YOU ARE REALLY MISSING OUT IF YOU'RE NOT IN OUR VIP CHANNEL TODAY SUBSCRIBE TO OUR PREMIUM GROUP AND ENJOY MANY MORE WONDERFUL SIGNALS💹📈

 CONTACT ADMIN FOR MORE INFORMATIONS  ON HOW TO EARN",2024-10-24 18:58:28,0,,,2024-10-24 18:58:31,Expecting value: line 1 column 1 (char 0)
907,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:31,0,,,2024-10-24 18:58:34,Expecting value: line 1 column 1 (char 0)
908,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:58:34,0,,,,Expecting value: line 1 column 1 (char 0)
909,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:05,0,,,,Expecting value: line 1 column 1 (char 0)
910,GBPUSD FX SIGNALS(firepips signal,"🔥🤑😂😂😂😂🤑🤑🤑😘😘🔥🔥🔥🔥🔥YOU ARE REALLY MISSING OUT IF YOU'RE NOT IN OUR VIP CHANNEL TODAY SUBSCRIBE TO OUR PREMIUM GROUP AND ENJOY MANY MORE WONDERFUL SIGNALS💹📈

 CONTACT ADMIN FOR MORE INFORMATIONS  ON HOW TO EARN",2024-10-24 18:59:07,0,,,2024-10-24 18:59:10,Extra data: line 3 column 1 (char 4)
911,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:10,0,,,2024-10-24 18:59:14,Expecting value: line 1 column 1 (char 0)
912,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:14,0,,,2024-10-24 18:59:18,Expecting value: line 1 column 1 (char 0)
913,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:18,0,,,,Expecting value: line 1 column 1 (char 0)
914,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:20,0,,,2024-10-24 18:59:24,Expecting value: line 1 column 1 (char 0)
915,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 18:59:24,0,,,2024-10-24 18:59:27,Expecting value: line 1 column 1 (char 0)
916,GBPUSD FX SIGNALS(firepips signal,Close now or set BE to secure  your profit 📈,2024-10-24 19:04:05,0,,,2024-10-24 19:04:08,Expecting value: line 1 column 1 (char 0)
917,GBPUSD FX SIGNALS(firepips signal,"Wuhoo! Super sharp entry +80PIPS & HIT TP1 ✅

Enjoy guys! Don’t forget to close half profit and set breakeven now !!",2024-10-24 19:04:08,0,,,,Expecting value: line 1 column 1 (char 0)
918,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 19:04:11,0,,,,Expecting value: line 1 column 1 (char 0)
919,GBPUSD FX SIGNALS(firepips signal,,2024-10-24 19:04:13,0,,,,Expecting value: line 1 column 1 (char 0)
920,GBPUSD FX SIGNALS(firepips signal,Close now or set BE to secure  your profit 📈,2024-10-24 19:04:15,0,,,2024-10-24 19:04:19,Expecting value: line 1 column 1 (char 0)
921,GBPUSD FX SIGNALS(firepips signal,"Wuhoo! Super sharp entry +80PIPS & HIT TP1 ✅

Enjoy guys! Don’t forget to close half profit and set breakeven now !!",2024-10-24 19:04:19,0,,,,Expecting value: line 1 column 1 (char 0)
922,XAU-USD MASTERS FX,,2024-10-24 19:05:01,0,,,2024-10-24 19:05:04,Expecting value: line 1 column 1 (char 0)
923,XAU-USD MASTERS FX,,2024-10-24 19:05:04,0,,,,Expecting value: line 1 column 1 (char 0)
924,XAU-USD MASTERS FX,,2024-10-24 19:05:05,0,,,,Expecting value: line 1 column 1 (char 0)
925,XAU-USD MASTERS FX,,2024-10-24 19:05:07,0,,,,Expecting value: line 1 column 1 (char 0)
926,XAU-USD MASTERS FX,,2024-10-24 19:05:07,0,,,,Expecting value: line 1 column 1 (char 0)
927,XAU-USD MASTERS FX,,2024-10-24 19:05:09,0,,,,Expecting value: line 1 column 1 (char 0)
928,XAU-USD MASTERS FX,ACCOUNT MANAGEMENT JOB DONE ✔️,2024-10-24 19:05:09,0,,,2024-10-24 19:05:12,Expecting value: line 1 column 1 (char 0)
929,XAU-USD MASTERS FX,,2024-10-24 19:05:12,0,,,,Expecting value: line 1 column 1 (char 0)
930,XAU-USD MASTERS FX,ACCOUNT MANAGEMENT JOB DONE ✔️,2024-10-24 19:05:15,0,,,2024-10-24 19:05:17,Expecting value: line 1 column 1 (char 0)
931,XAU-USD MASTERS FX,,2024-10-24 19:05:12,0,,,2024-10-24 19:05:19,Expecting value: line 1 column 1 (char 0)
932,XAU-USD MASTERS FX,,2024-10-24 19:05:17,0,,,,Expecting value: line 1 column 1 (char 0)
933,XAU-USD MASTERS FX,,2024-10-24 19:05:20,0,,,,Expecting value: line 1 column 1 (char 0)
934,XAU-USD MASTERS FX,,2024-10-24 19:05:19,0,,,2024-10-24 19:05:23,Expecting value: line 1 column 1 (char 0)
935,XAU-USD MASTERS FX,,2024-10-24 19:05:23,0,,,2024-10-24 19:05:27,Expecting value: line 1 column 1 (char 0)
936,XAU-USD MASTERS FX,,2024-10-24 19:05:27,0,,,,Expecting value: line 1 column 1 (char 0)
937,XAU-USD MASTERS FX,,2024-10-24 19:05:29,0,,,,Expecting value: line 1 column 1 (char 0)
938,Forex Signal Factory (free),,2024-10-24 19:10:43,0,,,2024-10-24 19:10:49,Expecting value: line 1 column 1 (char 0)
939,Forex Signal Factory (free),,2024-10-24 19:11:05,0,,,2024-10-24 19:11:10,Expecting value: line 1 column 1 (char 0)
940,Forex Signal Factory (free),"HOW TO PARTICIPATE. 
1️⃣ Fund your bitcoin wallet account or usdt account nwith the amount of btc or usdt  you want to invest. 
➕ If you don't have a bitcoin wallet account already, 
Go to  any of the below 👇 

EUROPE 🌍 
Coinbase.com
Blockchain.com 
Coinmama.com
Xcoins.com 

AUSTRALIA 🇦🇺
coinbase.com
Coinmama.com
Binance.com
Localbitcoins.com 

ASIA 🗾
Paxful.com 
Binance.com 
Localbitcoins.com 

INDIA 🇮🇳 
wazix.com
Paxful.com
Binance.com
Localbitcoins.com

AFRICA  🌍
Luno.com
Localbitcoins.com
Blockchain.com
Bitcoin.com

SOUTH AFRICA 🇿🇦 
Altcoin.com
Luno.com
Localbitcoins.com
Blockchain.com

PHILIPPINES 🇵🇭 
coins.ph
Coinbase.com

TURKEY 🇹🇷
Binance.com
Paxful.com
Blockchain.com
Coinbase.com
Coinmama.com

U.S.A 🇺🇲
Blockchain.com
Cashapp.com
Coinbase.com
Luno.com
Localbitcoin.com

IF YOU CAN'T CREATE A WALLET WITH THE WEBSITE ABOVE MESSAGE ME TO GET A WALLET FOR YOUR REGION
📩📩👇",2024-10-24 19:15:20,0,,,2024-10-24 19:15:23,Expecting value: line 1 column 1 (char 0)
941,Forex Signal Factory (free),"HOW TO PARTICIPATE. 
1️⃣ Fund your bitcoin wallet account or usdt account nwith the amount of btc or usdt  you want to invest. 
➕ If you don't have a bitcoin wallet account already, 
Go to  any of the below 👇 

EUROPE 🌍 
Coinbase.com
Blockchain.com 
Coinmama.com
Xcoins.com 

AUSTRALIA 🇦🇺
coinbase.com
Coinmama.com
Binance.com
Localbitcoins.com 

ASIA 🗾
Paxful.com 
Binance.com 
Localbitcoins.com 

INDIA 🇮🇳 
wazix.com
Paxful.com
Binance.com
Localbitcoins.com

AFRICA  🌍
Luno.com
Localbitcoins.com
Blockchain.com
Bitcoin.com

SOUTH AFRICA 🇿🇦 
Altcoin.com
Luno.com
Localbitcoins.com
Blockchain.com

PHILIPPINES 🇵🇭 
coins.ph
Coinbase.com

TURKEY 🇹🇷
Binance.com
Paxful.com
Blockchain.com
Coinbase.com
Coinmama.com

U.S.A 🇺🇲
Blockchain.com
Cashapp.com
Coinbase.com
Luno.com
Localbitcoin.com

IF YOU CAN'T CREATE A WALLET WITH THE WEBSITE ABOVE MESSAGE ME TO GET A WALLET FOR YOUR REGION
📩📩👇",2024-10-24 19:15:24,0,,,2024-10-24 19:15:27,Expecting value: line 1 column 1 (char 0)
942,Forex Signal Factory (free),"HOW TO PARTICIPATE. 
1️⃣ Fund your bitcoin wallet account or usdt account nwith the amount of btc or usdt  you want to invest. 
➕ If you don't have a bitcoin wallet account already, 
Go to  any of the below 👇 

EUROPE 🌍 
Coinbase.com
Blockchain.com 
Coinmama.com
Xcoins.com 

AUSTRALIA 🇦🇺
coinbase.com
Coinmama.com
Binance.com
Localbitcoins.com 

ASIA 🗾
Paxful.com 
Binance.com 
Localbitcoins.com 

INDIA 🇮🇳 
wazix.com
Paxful.com
Binance.com
Localbitcoins.com

AFRICA  🌍
Luno.com
Localbitcoins.com
Blockchain.com
Bitcoin.com

SOUTH AFRICA 🇿🇦 
Altcoin.com
Luno.com
Localbitcoins.com
Blockchain.com

PHILIPPINES 🇵🇭 
coins.ph
Coinbase.com

TURKEY 🇹🇷
Binance.com
Paxful.com
Blockchain.com
Coinbase.com
Coinmama.com

U.S.A 🇺🇲
Blockchain.com
Cashapp.com
Coinbase.com
Luno.com
Localbitcoin.com

IF YOU CAN'T CREATE A WALLET WITH THE WEBSITE ABOVE MESSAGE ME TO GET A WALLET FOR YOUR REGION
📩📩👇",2024-10-24 19:16:05,0,,,2024-10-24 19:16:08,Expecting value: line 1 column 1 (char 0)
943,Forex Signal Factory (free),"HOW TO PARTICIPATE. 
1️⃣ Fund your bitcoin wallet account or usdt account nwith the amount of btc or usdt  you want to invest. 
➕ If you don't have a bitcoin wallet account already, 
Go to  any of the below 👇 

EUROPE 🌍 
Coinbase.com
Blockchain.com 
Coinmama.com
Xcoins.com 

AUSTRALIA 🇦🇺
coinbase.com
Coinmama.com
Binance.com
Localbitcoins.com 

ASIA 🗾
Paxful.com 
Binance.com 
Localbitcoins.com 

INDIA 🇮🇳 
wazix.com
Paxful.com
Binance.com
Localbitcoins.com

AFRICA  🌍
Luno.com
Localbitcoins.com
Blockchain.com
Bitcoin.com

SOUTH AFRICA 🇿🇦 
Altcoin.com
Luno.com
Localbitcoins.com
Blockchain.com

PHILIPPINES 🇵🇭 
coins.ph
Coinbase.com

TURKEY 🇹🇷
Binance.com
Paxful.com
Blockchain.com
Coinbase.com
Coinmama.com

U.S.A 🇺🇲
Blockchain.com
Cashapp.com
Coinbase.com
Luno.com
Localbitcoin.com

IF YOU CAN'T CREATE A WALLET WITH THE WEBSITE ABOVE MESSAGE ME TO GET A WALLET FOR YOUR REGION
📩📩👇",2024-10-24 19:16:08,0,,,,Expecting value: line 1 column 1 (char 0)
944,ICT OFFICIAL ACADEMY,40+pips running,2024-10-24 19:23:04,0,,,2024-10-24 19:23:11,Expecting value: line 1 column 1 (char 0)
945,ICT OFFICIAL ACADEMY,40+pips running,2024-10-24 19:26:31,0,,,2024-10-24 19:26:34,Expecting value: line 1 column 1 (char 0)
946,GBPUSD FX SIGNALS(firepips signal,"GBPUSD #SELL HIT #𝐓𝐏      💥💥💥

#BOOK  P𝐈𝐏𝐒 #𝐏𝐑𝐎𝐅𝐈𝐓  🔥🔥🔥



ENJOY YOUR  PROFIT  📈 👍🙌🙌🙌",2024-10-24 19:37:00,0,,,2024-10-24 19:37:05,Expecting value: line 1 column 1 (char 0)
947,GBPUSD FX SIGNALS(firepips signal,"GBPUSD #SELL HIT #𝐓𝐏      💥💥💥

#BOOK  P𝐈𝐏𝐒 #𝐏𝐑𝐎𝐅𝐈𝐓  🔥🔥🔥



ENJOY YOUR  PROFIT  📈 👍🙌🙌🙌",2024-10-24 19:37:05,0,,,2024-10-24 19:37:08,Expecting value: line 1 column 1 (char 0)
948,GBPUSD FX SIGNALS(firepips signal,"🌠 sᴏᴍᴇ ᴀʀᴇ ᴇᴀʀɴɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴡᴀᴛᴄʜɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴊᴏɪɴɪɴɢ 

🌠 sᴏᴍᴇ ᴀʀᴇ ʟᴇᴀᴠɪɴɢ

🌠 sᴏᴍᴇ ʜᴀᴠᴇ ᴊᴏɪɴᴇᴅ, ʙᴜᴛ sᴛɪʟʟ ᴘʀᴏᴄʀᴀsᴛɪɴᴀᴛɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴄᴏɴғɪʀᴍᴇᴅ sᴘᴇᴄᴛᴀᴛᴏʀs

🌠 sᴏᴍᴇ ᴅᴏɴ'ᴛ ᴋɴᴏᴡ ᴡʜʏ ᴛʜᴇʏ ᴊᴏɪɴᴇᴅ ᴛʜᴇ ɢʀᴏᴜᴘ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ,ʙᴜᴛ ᴅᴏɴ'ᴛ ᴋɴᴏᴡ ᴡʜᴀᴛ ɪs ʜᴀᴘᴘᴇɴɪɴɢ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ᴊᴜsᴛ ᴛᴏ sᴘᴀᴍ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ᴛᴏ ᴄᴏᴘʏ ᴡʜᴀᴛ ɪs ᴅᴏɴᴇ ʜᴇʀᴇ ᴀɴᴅ ᴘᴀsᴛᴇ ᴏɴ ᴛʜᴇɪʀ ɢʀᴏᴜᴘ.

🌠 ʙᴜᴛ ɴᴏ ᴍᴀᴛᴛᴇʀ ᴛʜᴇ ɢʀᴏᴜᴘ ʏᴏᴜ ʙᴇʟᴏɴɢ ᴛᴏ.....ᴏɴᴇ ᴛʜɪɴɢ ɪs sᴜʀᴇ

sᴜᴄᴄᴇss ɪs ᴀ ᴅᴇᴄɪsɪᴏɴ!🌟

ᴛᴀᴋᴇ ᴛʜᴀᴛ sᴛᴇᴘ ɴᴏᴡ ᴀɴᴅ ᴊᴏɪɴ
 🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷
✅✅✅✅✅✅✅✅✅✅✅✅
💰💰💰💰💰💰💰💰💰💰💰💰",2024-10-24 19:38:39,1,"{""symbol"": ""XAUUSD"", ""signal"": ""BUY"", ""price"": [1049.5, 1048.2], ""stopLoss"": 1047.2, ""takeProfit"": 1050.3}",,2024-10-24 19:38:43,
949,GBPUSD FX SIGNALS(firepips signal,"🌠 sᴏᴍᴇ ᴀʀᴇ ᴇᴀʀɴɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴡᴀᴛᴄʜɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴊᴏɪɴɪɴɢ 

🌠 sᴏᴍᴇ ᴀʀᴇ ʟᴇᴀᴠɪɴɢ

🌠 sᴏᴍᴇ ʜᴀᴠᴇ ᴊᴏɪɴᴇᴅ, ʙᴜᴛ sᴛɪʟʟ ᴘʀᴏᴄʀᴀsᴛɪɴᴀᴛɪɴɢ

🌠 sᴏᴍᴇ ᴀʀᴇ ᴄᴏɴғɪʀᴍᴇᴅ sᴘᴇᴄᴛᴀᴛᴏʀs

🌠 sᴏᴍᴇ ᴅᴏɴ'ᴛ ᴋɴᴏᴡ ᴡʜʏ ᴛʜᴇʏ ᴊᴏɪɴᴇᴅ ᴛʜᴇ ɢʀᴏᴜᴘ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ,ʙᴜᴛ ᴅᴏɴ'ᴛ ᴋɴᴏᴡ ᴡʜᴀᴛ ɪs ʜᴀᴘᴘᴇɴɪɴɢ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ᴊᴜsᴛ ᴛᴏ sᴘᴀᴍ

🌠 sᴏᴍᴇ ᴊᴏɪɴᴇᴅ ᴛᴏ ᴄᴏᴘʏ ᴡʜᴀᴛ ɪs ᴅᴏɴᴇ ʜᴇʀᴇ ᴀɴᴅ ᴘᴀsᴛᴇ ᴏɴ ᴛʜᴇɪʀ ɢʀᴏᴜᴘ.

🌠 ʙᴜᴛ ɴᴏ ᴍᴀᴛᴛᴇʀ ᴛʜᴇ ɢʀᴏᴜᴘ ʏᴏᴜ ʙᴇʟᴏɴɢ ᴛᴏ.....ᴏɴᴇ ᴛʜɪɴɢ ɪs sᴜʀᴇ

sᴜᴄᴄᴇss ɪs ᴀ ᴅᴇᴄɪsɪᴏɴ!🌟

ᴛᴀᴋᴇ ᴛʜᴀᴛ sᴛᴇᴘ ɴᴏᴡ ᴀɴᴅ ᴊᴏɪɴ
 🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷
✅✅✅✅✅✅✅✅✅✅✅✅
💰💰💰💰💰💰💰💰💰💰💰💰",2024-10-24 19:39:21,1,"{""symbol"": ""XAUUSD"", ""signal"": ""SELL"", ""price"": [1499.99, 1500], ""stopLoss"": 1487, ""takeProfit"": 1518}",,,
950,GBPUSD FX SIGNALS(firepips signal,"PROMO PROMO PROMO
TRADING INVESTMENT PLAN

                 PROMO PLAN

           TRADE TIME IS 5 DAYS
                                👇👇
💰INVEST $500   EARN $5000
💰INVEST $1000 EARN $16,000
💰INVEST $2000 EARN $32,000
💰INVEST $3000 EARN $48,000
💰INVEST $4000 EARN $64,000
💰INVEST $5000 EARN $80,000

             TRADE IS 9 DAYS

💰INVEST $10,000 EARN $140,000
💰INVEST $20,000 EARN $270,000
💰INVEST $50,000 EARN $700,000


For interested investors send me your full name, contact number, nationality , email address and Btc wallet address for receiving Returns

Payment Method
👇👇
Bitcoin✔️✔️
USDT✔️✔️

Contact me now for your trading plan
👇👇

T.ME/FOREXADMIN_SUPPORTS
T.ME/FOREXADMIN_SUPPORTS",2024-10-24 19:44:05,1,"{""symbol"": ""promo"", ""signal"": null, ""price"": [""5000 $"", ""140,000 $"", ""270,000 $"", ""700,000 $"", ""80,000 $""], ""stopLoss"": ""SL"", ""takeProfit"": ""TP""}",,2024-10-24 19:44:08,
951,GBPUSD FX SIGNALS(firepips signal,"#REQUIREMENTS FOR #INVESTMENT SET UP
👇👇

Name

Email

Contact number

Country of residence

Bitcoin or USDT receiving address

Contact Admin now
http://T.ME/FOREXADMIN_SUPPORTS
http://T.ME/FOREXADMIN_SUPPORTS",2024-10-24 19:44:09,0,,,2024-10-24 19:44:11,Expecting value: line 1 column 1 (char 0)
